id,product,producer,target_kilos,current_kilos,base_price,deadline,status,created_by,created_at
LOT-SOY-0142,Soya,Desarrollo JIBD S.A.,45358.24,41004.53,5.45,2024-02-28 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2024-02-11 04:09:51
LOT-SOY-0143,Soya,Servicios Vaquero y asociados S.Coop.,16062.31,14855.89,5.36,2024-02-28 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2024-02-11 04:09:51
LOT-SOY-0144,Soya,Tejedor y Julián S.Coop.,5346.66,3284.32,5.65,2024-03-26 04:09:51,expired,9f830150-18b9-4945-bfca-7dba34147d1d,2024-02-11 04:09:51
LOT-SOY-0145,Soya,Hnos Aguiló S.Coop.,18356.0,17489.62,4.97,2024-02-27 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2024-02-11 04:09:51
LOT-SOY-0146,Soya,Suministros Lledó S.A.,7245.66,7082.41,5.03,2024-03-20 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2024-02-11 04:09:51
LOT-SOY-0147,Soya,Hnos Donoso S.L.,25287.67,23129.93,5.22,2024-03-22 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2024-02-11 04:09:51
LOT-SOY-0148,Soya,Juan Francisco Real Sans S.L.L.,12632.76,11652.43,5.6,2024-03-03 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2024-02-11 04:09:51
LOT-SOY-0149,Soya,Soluciones VUV S.Coop.,33961.24,33338.47,4.87,2024-03-20 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-02-11 04:09:51
LOT-SOY-0150,Soya,Luna Valcárcel Soriano S.L.,42261.56,38891.76,5.67,2024-03-23 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-02-11 04:09:51
LOT-SOY-0151,Soya,Comercializadora CNRY S.A.,31530.53,30129.77,5.31,2024-04-16 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2024-03-12 04:09:51
LOT-SOY-0152,Soya,Ochoa y Santiago S.Com.,28732.17,15155.66,4.9,2024-04-18 04:09:51,expired,1fadc760-de45-4920-ba55-c18df2de195e,2024-03-12 04:09:51
LOT-SOY-0153,Soya,Distribuciones Bas S.A.,21577.77,13132.56,4.82,2024-04-25 04:09:51,expired,9f830150-18b9-4945-bfca-7dba34147d1d,2024-03-12 04:09:51
LOT-SOY-0154,Soya,Noé Sanmiguel Huguet S.A.,47474.25,43860.31,4.85,2024-04-23 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2024-03-12 04:09:51
LOT-SOY-0155,Soya,Familia Valcárcel S.Com.,30883.82,27911.47,4.57,2024-05-16 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2024-04-11 04:09:51
LOT-SOY-0156,Soya,Hermanos Ortega S.L.U.,31920.03,30295.17,4.62,2024-05-11 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2024-04-11 04:09:51
LOT-SOY-0157,Soya,Salvador y asociados S.L.,15384.12,4112.91,5.15,2024-05-03 04:09:51,expired,822f07a9-e410-45f7-9731-387fef39cc4a,2024-04-11 04:09:51
LOT-SOY-0158,Soya,Finanzas QS S.A.T.,43567.19,12084.73,4.52,2024-05-15 04:09:51,expired,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-04-11 04:09:51
LOT-SOY-0159,Soya,Estrella Alemán Nogueira S.A.,42867.21,8602.78,4.52,2024-05-23 04:09:51,expired,1fadc760-de45-4920-ba55-c18df2de195e,2024-04-11 04:09:51
LOT-SOY-0160,Soya,Grupo Casanova S.L.,31380.06,11211.16,4.69,2024-05-12 04:09:51,expired,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-04-11 04:09:51
LOT-SOY-0161,Soya,Hermanos Grau S.C.P,16075.4,15083.59,4.63,2024-04-27 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2024-04-11 04:09:51
LOT-SOY-0162,Soya,Promociones Bautista y asociados S.A.,22971.2,22069.29,4.7,2024-05-09 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-04-11 04:09:51
LOT-SOY-0163,Soya,Desarrollo Serna S.A.,41005.59,22198.57,4.09,2024-06-23 04:09:51,expired,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-05-11 04:09:51
LOT-SOY-0164,Soya,Finanzas QB S.L.,11922.63,7179.66,4.68,2024-05-26 04:09:51,expired,822f07a9-e410-45f7-9731-387fef39cc4a,2024-05-11 04:09:51
LOT-SOY-0165,Soya,Olivera y asociados S.L.,34458.41,31224.96,4.67,2024-06-05 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2024-05-11 04:09:51
LOT-SOY-0166,Soya,Inversiones VRSO S.L.,33337.94,33321.24,4.74,2024-06-05 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2024-05-11 04:09:51
LOT-SOY-0167,Soya,Hermanos Castejón S.A.,48710.35,21657.17,4.53,2024-06-22 04:09:51,expired,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2024-05-11 04:09:51
LOT-SOY-0168,Soya,Tecnologías REIB S.L.,43451.31,42599.21,4.05,2024-06-14 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2024-05-11 04:09:51
LOT-SOY-0169,Soya,Hnos Cervantes S.Com.,49914.01,28410.33,4.34,2024-06-17 04:09:51,expired,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2024-05-11 04:09:51
LOT-SOY-0170,Soya,Transportes LCK S.Com.,16225.09,5997.26,4.54,2024-06-21 04:09:51,expired,9f830150-18b9-4945-bfca-7dba34147d1d,2024-05-11 04:09:51
LOT-SOY-0171,Soya,Curro Casal Terrón S.L.U.,31004.09,9206.1,4.38,2024-07-06 04:09:51,expired,9f830150-18b9-4945-bfca-7dba34147d1d,2024-06-10 04:09:51
LOT-SOY-0172,Soya,Hnos Galiano S.L.N.E,14367.61,14005.06,4.44,2024-07-24 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2024-06-10 04:09:51
LOT-SOY-0173,Soya,Inmobiliaria BD S.Coop.,15322.03,3138.11,4.48,2024-07-22 04:09:51,expired,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-06-10 04:09:51
LOT-SOY-0174,Soya,Talleres Iberia S.L.N.E,15676.61,6875.19,4.06,2024-07-11 04:09:51,expired,9f830150-18b9-4945-bfca-7dba34147d1d,2024-06-10 04:09:51
LOT-SOY-0175,Soya,Comercializadora Ruano & Asociados S.L.N.E,28217.95,17717.2,4.27,2024-07-21 04:09:51,expired,1fadc760-de45-4920-ba55-c18df2de195e,2024-06-10 04:09:51
LOT-SOY-0176,Soya,Pinto y Toro S.C.P,32284.65,32245.99,4.62,2024-07-23 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2024-06-10 04:09:51
LOT-SOY-0177,Soya,Machado & Asociados S.L.,13620.2,13084.36,4.49,2024-07-10 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2024-06-10 04:09:51
LOT-SOY-0178,Soya,Banca Privada Vilaplana S.L.,7953.61,7255.25,4.4,2024-07-05 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-06-10 04:09:51
LOT-SOY-0179,Soya,Restauración Integrales S.Coop.,27099.79,25395.39,4.29,2024-06-27 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2024-06-10 04:09:51
LOT-SOY-0180,Soya,Alimentación Díaz S.Coop.,9812.45,4414.62,4.88,2024-08-13 04:09:51,expired,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2024-07-10 04:09:51
LOT-SOY-0181,Soya,Soluciones MIB S.L.L.,13604.61,12354.55,4.41,2024-08-12 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-07-10 04:09:51
LOT-SOY-0182,Soya,Hnos Amorós S.L.,35319.64,21764.51,4.43,2024-08-08 04:09:51,expired,1fadc760-de45-4920-ba55-c18df2de195e,2024-07-10 04:09:51
LOT-SOY-0183,Soya,Valbuena y Montesinos S.Com.,9265.03,6327.36,4.89,2024-08-11 04:09:51,expired,9f830150-18b9-4945-bfca-7dba34147d1d,2024-07-10 04:09:51
LOT-SOY-0184,Soya,Mercader & Asociados S.Com.,15992.33,15069.8,4.46,2024-08-10 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2024-07-10 04:09:51
LOT-SOY-0185,Soya,Distribuciones Albero S.Coop.,27954.71,26821.64,4.33,2024-08-22 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2024-07-10 04:09:51
LOT-SOY-0186,Soya,Logística Moles y asociados S.L.N.E,13901.47,13041.43,4.85,2024-08-15 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2024-07-10 04:09:51
LOT-SOY-0187,Soya,Supermercados Segovia S.A.,9610.73,8845.63,4.78,2024-08-19 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2024-07-10 04:09:51
LOT-SOY-0188,Soya,Cabanillas y asociados S.L.,23588.92,23237.49,4.75,2024-08-04 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-07-10 04:09:51
LOT-SOY-0189,Soya,Oriana Marqués Osuna S.L.,13768.41,13528.12,4.64,2024-08-10 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2024-07-10 04:09:51
LOT-SOY-0190,Soya,Rueda y Figuerola S.L.N.E,18261.07,17720.07,5.38,2024-09-08 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2024-08-09 04:09:51
LOT-SOY-0191,Soya,Construcción Nadal S.L.L.,11287.11,10185.89,5.28,2024-08-29 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-08-09 04:09:51
LOT-SOY-0192,Soya,Alimentación Española S.A.T.,18349.19,16618.45,5.37,2024-08-28 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-08-09 04:09:51
LOT-SOY-0193,Soya,Finanzas Vicens & Asociados S.A.,47048.99,43071.26,5.5,2024-09-10 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2024-08-09 04:09:51
LOT-SOY-0194,Soya,Comercializadora Molina S.Coop.,37820.64,34587.22,5.74,2024-09-14 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-08-09 04:09:51
LOT-SOY-0195,Soya,Tecnologías Menendez S.A.,22435.83,7462.28,5.68,2024-08-24 04:09:51,expired,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-08-09 04:09:51
LOT-SOY-0196,Soya,Farmaceútica Avanzadas S.C.P,29859.42,27240.06,5.47,2024-08-24 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-08-09 04:09:51
LOT-SOY-0197,Soya,Tecnologías YL S.Com.,18137.91,16631.94,5.84,2024-09-23 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2024-08-09 04:09:51
LOT-SOY-0198,Soya,Beatriz Reig Roura S.A.,13708.68,13050.71,5.98,2024-08-30 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2024-08-09 04:09:51
LOT-SOY-0199,Soya,Minería del Mediterráneo S.Com.,21024.33,19330.92,5.26,2024-09-10 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2024-08-09 04:09:51
LOT-SOY-0200,Soya,Familia Gallardo S.Coop.,20294.85,19654.27,6.69,2024-10-07 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-09-08 04:09:51
LOT-SOY-0201,Soya,Ale Goñi Jordá S.Com.,7645.65,7382.03,5.95,2024-10-08 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2024-09-08 04:09:51
LOT-SOY-0202,Soya,Valbuena y Vazquez S.L.N.E,45811.98,43359.02,6.69,2024-10-04 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2024-09-08 04:09:51
LOT-SOY-0203,Soya,Palomino y Torrent S.Coop.,20245.08,18307.82,6.55,2024-10-12 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2024-09-08 04:09:51
LOT-SOY-0204,Soya,Peláez & Asociados S.Com.,6771.21,6535.09,6.59,2024-10-01 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-09-08 04:09:51
LOT-SOY-0205,Soya,Servicios Román S.L.L.,34807.96,32027.46,6.73,2024-10-11 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-09-08 04:09:51
LOT-SOY-0206,Soya,Buendía y Tenorio S.C.P,27983.44,27699.04,6.63,2024-10-23 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-09-08 04:09:51
LOT-SOY-0207,Soya,Hermanos Tolosa S.Coop.,5656.55,5363.81,6.24,2024-10-11 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2024-09-08 04:09:51
LOT-SOY-0208,Soya,Infraestructuras del Sur S.L.,20363.61,19037.79,6.78,2024-11-10 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2024-10-08 04:09:51
LOT-SOY-0209,Soya,Gomez & Asociados S.A.,23254.8,22128.3,6.77,2024-11-05 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2024-10-08 04:09:51
LOT-SOY-0210,Soya,Aurelia Santos Cruz S.L.,49632.48,46592.59,7.02,2024-11-06 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2024-10-08 04:09:51
LOT-SOY-0211,Soya,Hnos Gracia S.Com.,27525.64,25483.9,6.26,2024-11-10 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2024-10-08 04:09:51
LOT-SOY-0212,Soya,Suministros Españolas S.A.,19131.95,18555.46,6.91,2024-10-26 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2024-10-08 04:09:51
LOT-SOY-0213,Soya,Romeu y Juárez S.L.,38033.97,35716.13,6.57,2024-11-01 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-10-08 04:09:51
LOT-SOY-0214,Soya,Colom y Comas S.Coop.,11285.52,10518.85,6.54,2024-10-28 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2024-10-08 04:09:51
LOT-SOY-0215,Soya,Vinicio Piña Milla S.A.,23669.85,21391.45,7.09,2024-10-28 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2024-10-08 04:09:51
LOT-SOY-0216,Soya,Antonia Toro Peiró S.Com.,27416.87,25649.8,6.47,2024-11-10 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2024-10-08 04:09:51
LOT-SOY-0217,Soya,Grupo Cerdá S.Com.,19282.16,19050.18,7.07,2024-10-29 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2024-10-08 04:09:51
LOT-SOY-0218,Soya,Velasco & Asociados S.Coop.,36665.65,35938.6,6.03,2024-12-13 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2024-11-07 04:09:51
LOT-SOY-0219,Soya,Familia Puga S.A.,19076.36,17411.39,6.59,2024-11-22 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2024-11-07 04:09:51
LOT-SOY-0220,Soya,Supermercados Andres S.L.N.E,33944.22,32570.5,6.18,2024-12-08 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2024-11-07 04:09:51
LOT-SOY-0221,Soya,Herrera y Caballero S.Com.,17600.89,16897.3,5.87,2024-12-15 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2024-11-07 04:09:51
LOT-SOY-0222,Soya,Construcción Integrales S.A.U,26789.74,25926.25,6.54,2024-12-14 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2024-11-07 04:09:51
LOT-SOY-0223,Soya,Grupo Cantón S.L.,30083.73,27368.15,5.97,2024-12-21 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2024-11-07 04:09:51
LOT-SOY-0224,Soya,Suministros Aramburu S.L.L.,13502.47,12246.57,6.58,2024-11-26 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2024-11-07 04:09:51
LOT-SOY-0225,Soya,Consultoría Cases S.Com.,31975.45,29785.31,6.08,2025-01-12 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2024-12-07 04:09:51
LOT-SOY-0226,Soya,Manufacturas XCMM S.C.P,14461.94,14184.8,5.69,2025-01-04 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2024-12-07 04:09:51
LOT-SOY-0227,Soya,Luciano Menendez Díez S.A.,46393.18,44074.57,6.46,2025-01-01 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2024-12-07 04:09:51
LOT-SOY-0228,Soya,Despacho Prieto y asociados S.L.,34613.15,31987.15,6.46,2024-12-30 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2024-12-07 04:09:51
LOT-SOY-0229,Soya,Hermanos Santos S.L.N.E,19111.2,19090.82,6.48,2025-01-02 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2024-12-07 04:09:51
LOT-SOY-0230,Soya,Soluciones Soto & Asociados S.L.,25392.16,23902.18,5.66,2024-12-30 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2024-12-07 04:09:51
LOT-SOY-0231,Soya,Español & Asociados S.Coop.,33708.26,32608.39,5.44,2025-02-20 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2025-01-06 04:09:51
LOT-SOY-0232,Soya,Finanzas Escolano y asociados S.L.,35600.33,33884.54,5.94,2025-02-06 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2025-01-06 04:09:51
LOT-SOY-0233,Soya,Comercial LGU S.L.L.,37022.2,35844.98,5.86,2025-02-04 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2025-01-06 04:09:51
LOT-SOY-0234,Soya,Despacho Vazquez y asociados S.L.L.,39098.81,38925.72,6.11,2025-02-20 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2025-01-06 04:09:51
LOT-SOY-0235,Soya,Distribuciones CF S.A.T.,41000.09,37092.99,5.63,2025-02-07 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2025-01-06 04:09:51
LOT-SOY-0236,Soya,Promociones del Mediterráneo S.Com.,48637.92,47547.92,5.93,2025-02-18 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2025-01-06 04:09:51
LOT-SOY-0237,Soya,Consultoría del Norte S.L.,46768.13,45071.19,5.64,2025-02-11 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2025-01-06 04:09:51
LOT-SOY-0238,Soya,Ródenas & Asociados S.L.,46181.27,42082.2,5.87,2025-02-09 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2025-01-06 04:09:51
LOT-SOY-0239,Soya,Manufacturas NUA S.Coop.,36386.95,35259.91,5.19,2025-03-12 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2025-02-05 04:09:51
LOT-SOY-0240,Soya,Nevado y Clemente S.Coop.,16573.04,10701.85,5.38,2025-03-07 04:09:51,expired,822f07a9-e410-45f7-9731-387fef39cc4a,2025-02-05 04:09:51
LOT-SOY-0241,Soya,Familia Pazos S.Com.,33219.48,32679.25,5.69,2025-02-25 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2025-02-05 04:09:51
LOT-SOY-0242,Soya,Consultoría Contreras S.L.N.E,38718.5,35275.71,5.26,2025-03-17 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2025-02-05 04:09:51
LOT-SOY-0243,Soya,Restauración Poza S.Com.,40791.45,38017.26,5.18,2025-03-09 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2025-02-05 04:09:51
LOT-SOY-0244,Soya,Comercializadora Mas & Asociados S.Coop.,46843.13,42279.67,5.31,2025-03-19 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2025-02-05 04:09:51
LOT-SOY-0245,Soya,Transportes Ibéricos S.L.,13044.66,11826.47,5.22,2025-03-07 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2025-02-05 04:09:51
LOT-SOY-0246,Soya,Tecnologías QJTD S.A.,40807.77,40408.34,5.54,2025-03-10 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2025-02-05 04:09:51
LOT-SOY-0247,Soya,Evangelina Camacho Tolosa S.A.,10802.13,9726.45,5.08,2025-04-13 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2025-03-07 04:09:51
LOT-SOY-0248,Soya,Otilia Serrano Bellido S.A.,40272.81,36948.9,5.26,2025-04-05 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2025-03-07 04:09:51
LOT-SOY-0249,Soya,Vallés y Escrivá S.Com.,16995.52,16243.02,5.53,2025-04-01 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2025-03-07 04:09:51
LOT-SOY-0250,Soya,Carballo y asociados S.L.,36102.04,34981.85,5.07,2025-03-30 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2025-03-07 04:09:51
LOT-SOY-0251,Soya,Logística Abril S.C.P,10273.7,9561.2,5.46,2025-04-29 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2025-04-06 04:09:51
LOT-SOY-0252,Soya,Vicente y asociados S.C.P,29939.61,28818.25,5.31,2025-04-30 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2025-04-06 04:09:51
LOT-SOY-0253,Soya,Benjamín Montaña Bas S.Coop.,12808.82,11802.57,5.08,2025-05-20 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2025-04-06 04:09:51
LOT-SOY-0254,Soya,Familia Mercader S.A.,18884.23,9659.05,5.33,2025-05-20 04:09:51,expired,ce7054cf-8c59-4151-8af4-32616beee2ce,2025-04-06 04:09:51
LOT-SOY-0255,Soya,Carina Vazquez Meléndez S.L.,45517.64,45476.39,4.98,2025-04-23 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2025-04-06 04:09:51
LOT-SOY-0256,Soya,Comercializadora Casanovas & Asociados S.Coop.,30106.48,29471.85,5.38,2025-05-21 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2025-04-06 04:09:51
LOT-SOY-0257,Soya,Logística Larrea & Asociados S.A.,44379.34,22952.65,4.85,2025-04-30 04:09:51,expired,822f07a9-e410-45f7-9731-387fef39cc4a,2025-04-06 04:09:51
LOT-SOY-0258,Soya,Hotel Soriano S.Coop.,25563.08,24123.41,4.98,2025-05-19 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2025-04-06 04:09:51
LOT-SOY-0259,Soya,Distribuciones Ferrer & Asociados S.Coop.,23441.67,22777.54,5.24,2025-05-18 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2025-04-06 04:09:51
LOT-SOY-0260,Soya,Santiago Menéndez Santiago S.Coop.,21807.55,11210.08,4.57,2025-06-05 04:09:51,expired,9f830150-18b9-4945-bfca-7dba34147d1d,2025-05-06 04:09:51
LOT-SOY-0261,Soya,Villalonga y asociados S.L.L.,8703.1,7980.65,4.69,2025-05-26 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2025-05-06 04:09:51
LOT-SOY-0262,Soya,Suministros Integrales S.L.,7709.92,7146.49,4.49,2025-06-04 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2025-05-06 04:09:51
LOT-SOY-0263,Soya,Hermanos Benet S.Com.,17729.08,7626.96,4.63,2025-05-31 04:09:51,expired,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2025-05-06 04:09:51
LOT-SOY-0264,Soya,Arévalo & Asociados S.L.N.E,9608.43,8729.29,5.04,2025-06-18 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2025-05-06 04:09:51
LOT-SOY-0265,Soya,Hermanos Redondo S.L.,27707.15,26402.54,4.6,2025-05-30 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2025-05-06 04:09:51
LOT-SOY-0266,Soya,Bejarano y asociados S.Coop.,14361.23,13806.0,5.0,2025-06-15 04:09:51,completed,ce7054cf-8c59-4151-8af4-32616beee2ce,2025-05-06 04:09:51
LOT-SOY-0267,Soya,Logística Nebot y asociados S.Com.,38534.32,17525.81,4.29,2025-06-30 04:09:51,expired,822f07a9-e410-45f7-9731-387fef39cc4a,2025-06-05 04:09:51
LOT-SOY-0268,Soya,Despacho Medina S.L.,7415.6,4819.63,4.66,2025-07-01 04:09:51,expired,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2025-06-05 04:09:51
LOT-SOY-0269,Soya,Julián y Naranjo S.L.,32900.18,9172.44,4.57,2025-07-07 04:09:51,expired,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2025-06-05 04:09:51
LOT-SOY-0270,Soya,Saura y asociados S.L.,31456.51,29401.3,4.8,2025-06-21 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2025-06-05 04:09:51
LOT-SOY-0271,Soya,Comercializadora del Sur S.Com.,6930.18,6390.71,4.42,2025-06-29 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2025-06-05 04:09:51
LOT-SOY-0272,Soya,Supermercados BL S.Coop.,42613.29,40147.54,4.74,2025-07-07 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2025-06-05 04:09:51
LOT-SOY-0273,Soya,Cantón y Rebollo S.Coop.,46899.78,45056.58,4.62,2025-06-22 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2025-06-05 04:09:51
LOT-SOY-0274,Soya,Aragón y Abellán S.Coop.,30698.08,30668.61,4.85,2025-07-13 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2025-06-05 04:09:51
LOT-SOY-0275,Soya,Finanzas BVZB S.L.,44377.41,41481.98,4.97,2025-07-08 04:09:51,completed,822f07a9-e410-45f7-9731-387fef39cc4a,2025-06-05 04:09:51
LOT-SOY-0276,Soya,Hermanos Garcia S.L.N.E,26170.25,24743.38,5.04,2025-08-01 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2025-07-05 04:09:51
LOT-SOY-0277,Soya,Inmobiliaria RXWH S.Com.,38666.73,35686.57,4.79,2025-07-30 04:09:51,completed,9f830150-18b9-4945-bfca-7dba34147d1d,2025-07-05 04:09:51
LOT-SOY-0278,Soya,Minería BPV S.A.,19828.18,18120.46,5.06,2025-07-22 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2025-07-05 04:09:51
LOT-SOY-0279,Soya,Restauración Inteligentes S.A.,28193.97,28129.63,4.8,2025-08-04 04:09:51,completed,1fadc760-de45-4920-ba55-c18df2de195e,2025-07-05 04:09:51
LOT-SOY-0280,Soya,Fábrica Integrales S.A.,21255.22,20545.92,4.8,2025-07-23 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2025-07-05 04:09:51
LOT-SOY-0281,Soya,Nicolau y asociados S.L.N.E,21611.91,20436.4,4.93,2025-07-22 04:09:51,completed,ac172182-c0b9-4c38-b9fc-d7da5a69c2a0,2025-07-05 04:09:51
